kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,bps_kode_desa_kelurahan,bps_nama_desa_kelurahan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,kemendagri_kode_desa_kelurahan,kemendagri_nama_desa_kelurahan,titik_longitude,titik_latitude,tahun,id
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210110.0,SINDANGWANGI,3210110003.0,LENGKONG WETAN,32.10.21,SINDANGWANGI,32.10.21.2010,LENGKONG WETAN,"10,867,817","-62,787",2020.0,8812
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041001.0,GENTENG,32.10.22,BANJARAN,32.10.22.2001,GENTENG,"10,832,455,679","-69,792",2020.0,8813
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041007.0,SUNIA,32.10.22,BANJARAN,32.10.22.2002,SUNIA,108.20'34.8936,6.57'50.2416,2020.0,8814
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041004.0,DARMALARANG,32.10.22,BANJARAN,32.10.22.2003,DARMALARANG,108 20'2.7708,6 58'6.0888,2020.0,8815
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041003.0,SINDANGPALA,32.10.22,BANJARAN,32.10.22.2004,SINDANGPALA,6.57.39,108.19.23,2020.0,8816
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041009.0,BANJARAN,32.10.22,BANJARAN,32.10.22.2005,BANJARAN,1081855.0,65.747,2020.0,8817
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041010.0,KAGOK,32.10.22,BANJARAN,32.10.22.2006,KAGOK,108 299.667,-6 95.869,2020.0,8818
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041011.0,CIMEONG,32.10.22,BANJARAN,32.10.22.2007,CIMEONG,"108,305,103","-6,947,796",2020.0,8819
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041012.0,PANYINDANGAN,32.10.22,BANJARAN,32.10.22.2008,PANYINDANGAN,108.318.757,6.954.112,2020.0,8820
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041008.0,KAREO,32.10.22,BANJARAN,32.10.22.2009,KAREO,108 19.36,6 57.23,2020.0,8821
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041006.0,SANGIANG,32.10.22,BANJARAN,32.10.22.2010,SANGIANG,"112,249,146","-773,139",2020.0,8822
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041005.0,SUNIA BARU,32.10.22,BANJARAN,32.10.22.2011,SUNIA BARU,6 57.55 62,108-20'83.8788,2020.0,8823
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041002.0,HEGARMANAH,32.10.22,BANJARAN,32.10.22.2012,HEGARMANAH,108 20'2.7708,69 734.683,2020.0,8824
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210041.0,BANJARAN,3210041013.0,GIRIMULYA,32.10.22,BANJARAN,32.10.22.2013,GIRIMULYA,108.31868.909.8,-6.94165,2020.0,8825
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031001.0,SEDAREJA,32.10.23,CINGAMBUL,32.10.23.2001,SEDAREJA,1081819.0,71205.0,2020.0,8826
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031003.0,CIDADAP,32.10.23,CINGAMBUL,32.10.23.2002,CIDADAP,1081855.0,7146.0,2020.0,8827
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031004.0,MANIIS,32.10.23,CINGAMBUL,32.10.23.2003,MANIIS,1081850.0,7221.0,2020.0,8828
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031006.0,NAGARAKEMBANG,32.10.23,CINGAMBUL,32.10.23.2004,NAGARAKEMBANG,108.3320799,7°221 s/108°204 E,2020.0,8829
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031007.0,WANGKELANG,32.10.23,CINGAMBUL,32.10.23.2005,WANGKELANG,108208.0,7°2'10 S/108°2116E,2020.0,8830
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031008.0,CIMANGGU,32.10.23,CINGAMBUL,32.10.23.2006,CIMANGGU,108348980.0,7036887.0,2020.0,8831
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031010.0,CINGAMBUL,32.10.23,CINGAMBUL,32.10.23.2007,CINGAMBUL,108°215 E,7°241 S,2020.0,8832
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031012.0,CIKONDANG,32.10.23,CINGAMBUL,32.10.23.2008,CIKONDANG,"108,227 E","7,233 S",2020.0,8833
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031009.0,CIRANJENG,32.10.23,CINGAMBUL,32.10.23.2009,CIRANJENG,1082116.0,72335.0,2020.0,8834
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031005.0,RAWA,32.10.23,CINGAMBUL,32.10.23.2010,RAWA,108202.0,7317.0,2020.0,8835
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031013.0,KONDANGMEKAR,32.10.23,CINGAMBUL,32.10.23.2011,KONDANGMEKAR,"1,082,340","7,418",2020.0,8836
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031002.0,CINTAASIH,32.10.23,CINGAMBUL,32.10.23.2012,CINTAASIH,1081852.0,7245.0,2020.0,8837
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210031.0,CINGAMBUL,3210031011.0,MUKTISARI,32.10.23,CINGAMBUL,32.10.23.2013,MUKTISARI,1082142.0,7225.0,2020.0,8838
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151001.0,JATISAWIT,32.10.24,KASOKANDEL,32.10.24.2001,JATISAWIT,108.213.260,-6.799.020,2020.0,8839
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151002.0,LEUWIKIDANG,32.10.24,KASOKANDEL,32.10.24.2002,LEUWIKIDANG,"108,222,992","-679,975",2020.0,8840
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151007.0,RANJI KULON,32.10.24,KASOKANDEL,32.10.24.2003,RANJI KULON,"108,231,570","-6,759,420",2020.0,8841
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151006.0,RANJI WETAN,32.10.24,KASOKANDEL,32.10.24.2004,RANJI WETAN,"10,823,892","-676,235",2020.0,8842
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151008.0,GUNUNGSARI,32.10.24,KASOKANDEL,32.10.24.2005,GUNUNGSARI,"1,082,297","-674,051",2020.0,8843
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151009.0,KASOKANDEL,32.10.24,KASOKANDEL,32.10.24.2006,KASOKANDEL,"108,216,537","-6,747,390",2020.0,8844
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151003.0,GIRIMUKTI,32.10.24,KASOKANDEL,32.10.24.2007,GIRIMUKTI,"10,821,106","-67,753",2020.0,8845
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151004.0,JATIMULYA,32.10.24,KASOKANDEL,32.10.24.2008,JATIMULYA,"1,082,168","-67,618",2020.0,8846
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151005.0,WANAJAYA,32.10.24,KASOKANDEL,32.10.24.2009,WANAJAYA,"1,082,516","-676,535",2020.0,8847
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210151.0,KASOKANDEL,3210151010.0,GANDASARI,32.10.24,KASOKANDEL,32.10.24.2010,GANDASARI,"10,820,807","-675,261",2020.0,8848
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210091.0,SINDANG,3210091001.0,PASIRAYU,32.10.25,SINDANG,32.10.25.2001,PASIRAYU,108°18'35 E,"6°50'46"" S",2020.0,8849
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210091.0,SINDANG,3210091005.0,SINDANG,32.10.25,SINDANG,32.10.25.2002,SINDANG,"108°19'29""","6°50'5""S",2020.0,8850
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210091.0,SINDANG,3210091002.0,GARAWASTU,32.10.25,SINDANG,32.10.25.2003,GARAWASTU,"6°50'5""S","108°19'29""E",2020.0,8851
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210091.0,SINDANG,3210091004.0,INDRAKILA,32.10.25,SINDANG,32.10.25.2004,INDRAKILA,"6°49'38""S","108°20'16""E",2020.0,8852
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210091.0,SINDANG,3210091006.0,GUNUNGKUNING,32.10.25,SINDANG,32.10.25.2005,GUNUNGKUNING,108°19'25 E,"6°49'13"" S",2020.0,8853
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210091.0,SINDANG,3210091003.0,SANGKANHURIP,32.10.25,SINDANG,32.10.25.2007,SANGKANHURIP,108°20'27 E,"6°50'47"" S",2020.0,8854
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210091.0,SINDANG,3210091007.0,BAYUREJA,32.10.25,SINDANG,32.10.25.2008,BAYUREJA,"6°49'7""S","108°19'27""E",2020.0,8855
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021009.0,SUKADANA,32.10.26,MALAUSMA,32.10.26.2001,SUKADANA,108.132.21,78.59,2020.0,8856
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021002.0,WERASARI,32.10.26,MALAUSMA,32.10.26.2002,WERASARI,"7,0,59","108,132.21",2020.0,8857
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021003.0,MALAUSMA,32.10.26,MALAUSMA,32.10.26.2003,MALAUSMA,108251740.0,108251740.0,2020.0,8858
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021008.0,LEBAKWANGI,32.10.26,MALAUSMA,32.10.26.2004,LEBAKWANGI,108.16.7,7.1.52,2020.0,8859
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021006.0,CIMUNCANG,32.10.26,MALAUSMA,32.10.26.2005,CIMUNCANG,108.27967,108.27967,2020.0,8860
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021007.0,CIRANCA,32.10.26,MALAUSMA,32.10.26.2006,CIRANCA,7159.0,1081659.0,2020.0,8861
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021004.0,BANYUSARI,32.10.26,MALAUSMA,32.10.26.2007,BANYUSARI,108.25.938/7.04636,108.25.938,2020.0,8862
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021001.0,BUNINAGARA,32.10.26,MALAUSMA,32.10.26.2008,BUNINAGARA,108.13.36,7.2.19,2020.0,8863
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021005.0,JAGAMULYA,32.10.26,MALAUSMA,32.10.26.2009,JAGAMULYA,"108,16,9,e","7,2,42,5",2020.0,8864
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021010.0,GIRIMUKTI,32.10.26,MALAUSMA,32.10.26.2010,GIRIMUKTI,1081242.0,72565.0,2020.0,8865
32.0,JAWA BARAT,3210.0,KABUPATEN MAJALENGKA,3210021.0,MALAUSMA,3210021011.0,KRAMAT JAYA,32.10.26,MALAUSMA,32.10.26.2011,KRAMAT JAYA,1081334.0,71475.0,2020.0,8866
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100004.0,CIMUNGKAL,32.11.01,WADO,32.11.01.2001,CIMUNGKAL,6.0,108'9',2020.0,8867
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100003.0,GANJARESIK,32.11.01,WADO,32.11.01.2002,GANJARESIK,13.506.863,699.392.108,2020.0,8868
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100001.0,CILENGKRANG,32.11.01,WADO,32.11.01.2003,CILENGKRANG,-7.01007,"10,809,933,298",2020.0,8869
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100012.0,CIKAREO SELATAN,32.11.01,WADO,32.11.01.2004,CIKAREO SELATAN,0.0,0.0,2020.0,8870
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100013.0,CIKAREO UTARA,32.11.01,WADO,32.11.01.2005,CIKAREO UTARA,-6'57'42',108'5'42'243',2020.0,8871
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100014.0,WADO,32.11.01,WADO,32.11.01.2006,WADO,0.0,0.0,2020.0,8872
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100011.0,MULYAJAYA,32.11.01,WADO,32.11.01.2007,MULYAJAYA,0.0,0.0,2020.0,8873
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100002.0,SUKAJADI,32.11.01,WADO,32.11.01.2009,SUKAJADI,108'5'42';243',-6'57'42',2020.0,8874
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100017.0,CISURAT,32.11.01,WADO,32.11.01.2010,CISURAT,0.0,0.0,2020.0,8875
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211100.0,WADO,3211100016.0,SUKAPURA,32.11.01,WADO,32.11.01.2011,SUKAPURA,158.0,146.0,2020.0,8876
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101008.0,SIRNASARI,32.11.02,JATINUNGGAL,32.11.02.2001,SIRNASARI,108.11901,-6.94815,2020.0,8877
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101007.0,TARIKOLOT,32.11.02,JATINUNGGAL,32.11.02.2002,TARIKOLOT,108.120268,-6.949111,2020.0,8878
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101009.0,PAWENANG,32.11.02,JATINUNGGAL,32.11.02.2003,PAWENANG,108.6'20,6.56.41,2020.0,8879
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101006.0,SARIMEKAR,32.11.02,JATINUNGGAL,32.11.02.2004,SARIMEKAR,112.249146,-0.73139,2020.0,8880
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101005.0,BANJARSARI,32.11.02,JATINUNGGAL,32.11.02.2005,BANJARSARI,-0.773139,112.249146,2020.0,8881
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101001.0,KIRISIK,32.11.02,JATINUNGGAL,32.11.02.2006,KIRISIK,108'10'5'E,6'57'36'5,2020.0,8882
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101004.0,SUKAMANAH,32.11.02,JATINUNGGAL,32.11.02.2007,SUKAMANAH,"108`10'19.8""E","6`56'10.5""S",2020.0,8883
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101002.0,CIPEUNDEUY,32.11.02,JATINUNGGAL,32.11.02.2008,CIPEUNDEUY,108'10'802,06'56'308,2020.0,8884
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211101.0,JATINUNGGAL,3211101003.0,CIMANINTIN,32.11.02,JATINUNGGAL,32.11.02.2009,CIMANINTIN,108.2705,-6.94031,2020.0,8885
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080007.0,DARMARAJA,32.11.03,DARMARAJA,32.11.03.2001,DARMARAJA,"1,080,929",-939.0,2020.0,8886
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080006.0,DARMAJAYA,32.11.03,DARMARAJA,32.11.03.2002,DARMAJAYA,"108,075,235","-6,920,357",2020.0,8887
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080004.0,SUKAMENAK,32.11.03,DARMARAJA,32.11.03.2003,SUKAMENAK,"-773,139","112,249,146",2020.0,8888
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080014.0,SUKARATU,32.11.03,DARMARAJA,32.11.03.2005,SUKARATU,108.080.825,"-6.917.851,00",2020.0,8889
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080011.0,CIKEUSI,32.11.03,DARMARAJA,32.11.03.2006,CIKEUSI,E.108'03824,S06'53.963',2020.0,8890
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080008.0,CIPEUTEUY,32.11.03,DARMARAJA,32.11.03.2007,CIPEUTEUY,"108.3'16""E","6.55'25""5",2020.0,8891
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080012.0,CIEUNTEUNG,32.11.03,DARMARAJA,32.11.03.2009,CIEUNTEUNG,"108,064,125",-6.907.6200,2020.0,8892
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080018.0,KARANGPAKUAN,32.11.03,DARMARAJA,32.11.03.2010,KARANGPAKUAN,108.064.420,-6.900.780,2020.0,8893
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080019.0,PAKUALAM,32.11.03,DARMARAJA,32.11.03.2011,PAKUALAM,"-68,724","1,080,648",2020.0,8894
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080003.0,NEGLASARI,32.11.03,DARMARAJA,32.11.03.2013,NEGLASARI,-6.931551,108.076971,2020.0,8895
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080013.0,TARUNAJAYA,32.11.03,DARMARAJA,32.11.03.2015,TARUNAJAYA,"690,536,000,000,000","690,536,000,000,000",2020.0,8896
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211080.0,DARMARAJA,3211080020.0,RANGGON,32.11.03,DARMARAJA,32.11.03.2016,RANGGON,-6.9278094,108.0771121,2020.0,8897
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211090.0,CIBUGEL,3211090002.0,JAYAMEKAR,32.11.04,CIBUGEL,32.11.04.2001,JAYAMEKAR,0.0,0.0,2020.0,8898
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211090.0,CIBUGEL,3211090001.0,BUANAMEKAR,32.11.04,CIBUGEL,32.11.04.2002,BUANAMEKAR,107.99651,-6970970.0,2020.0,8899
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211090.0,CIBUGEL,3211090003.0,CIBUGEL,32.11.04,CIBUGEL,32.11.04.2003,CIBUGEL,108.02664,-6.96551,2020.0,8900
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211090.0,CIBUGEL,3211090005.0,SUKARAJA,32.11.04,CIBUGEL,32.11.04.2004,SUKARAJA,108.03634,-6.96658,2020.0,8901
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211090.0,CIBUGEL,3211090006.0,CIPASANG,32.11.04,CIBUGEL,32.11.04.2005,CIPASANG,6'58'24.6'5,6'58'24.6'5,2020.0,8902
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211090.0,CIBUGEL,3211090004.0,TAMANSARI,32.11.04,CIBUGEL,32.11.04.2006,TAMANSARI,"108,027,999","-6,948,883",2020.0,8903
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211090.0,CIBUGEL,3211090007.0,JAYAMANDIRI,32.11.04,CIBUGEL,32.11.04.2007,JAYAMANDIRI,"112,249,146","-773,139",2020.0,8904
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071006.0,CISITU,32.11.05,CISITU,32.11.05.2001,CISITU,"108,056,156","-6,881,811",2020.0,8905
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071005.0,SITUMEKAR,32.11.05,CISITU,32.11.05.2002,SITUMEKAR,-,-,2020.0,8906
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071010.0,PAJAGAN,32.11.05,CISITU,32.11.05.2003,PAJAGAN,112.249146,-0.773139,2020.0,8907
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071007.0,CIGINTUNG,32.11.05,CISITU,32.11.05.2004,CIGINTUNG,0.0,0.0,2020.0,8908
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071001.0,SUNDAMEKAR,32.11.05,CISITU,32.11.05.2005,SUNDAMEKAR,"108,1'927,642","06,52'27,642",2020.0,8909
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071004.0,LINGGAJAYA,32.11.05,CISITU,32.11.05.2006,LINGGAJAYA,"1,080,340,187","-68,761,267",2020.0,8910
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071008.0,RANJENG,32.11.05,CISITU,32.11.05.2007,RANJENG,"108,044,389","-6,848,896",2020.0,8911
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071009.0,CILOPANG,32.11.05,CISITU,32.11.05.2008,CILOPANG,"401,1m,118","-6,847,690,000,000",2020.0,8912
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071002.0,CIMARGA,32.11.05,CISITU,32.11.05.2009,CIMARGA,"1,080,276","-6,909,142",2020.0,8913
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211071.0,CISITU,3211071003.0,CINANGSI,32.11.05,CISITU,32.11.05.2010,CINANGSI,"1,080,519,325","-689,371",2020.0,8914
32.0,JAWA BARAT,3211.0,KABUPATEN SUMEDANG,3211070.0,SITURAJA,3211070020.0,SITURAJA UTARA,32.11.06,SITURAJA,32.11.06.2001,SITURAJA UTARA,65013.10813,-1.839660.'108.036,2020.0,8915
